Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, braised|234|28.8|12.3|0.0|58.0|400
Pork, fresh, loin, sirloin (chops), bone-in, separable lean and fat, cooked, broiled|222|27.0|11.8|0.0|86.0|363
Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted|230|26.6|12.9|0.0|57.0|340
Pork, fresh, loin, sirloin (chops or roasts), bone-in, separable lean only, raw|129|21.6|4.02|0.0|59.0|353
Pork, fresh, loin, sirloin (chops), bone-in, separable lean only, cooked, braised|195|31.0|6.9|0.0|58.0|428
Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, raw|155|21.6|6.94|0.0|48.0|373
Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, braised|200|29.2|8.31|0.0|66.0|261
Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, broiled|196|26.6|9.14|0.0|44.0|357
Pork, fresh, loin, top loin (roasts), boneless, separable lean and fat, cooked, roasted|192|26.4|8.82|0.0|46.0|349
Pork, fresh, shoulder, whole, separable lean and fat, raw|236|17.2|18.0|0.0|65.0|302
Pork, fresh, shoulder, whole, separable lean and fat, cooked, roasted|292|23.3|21.4|0.0|68.0|329
Pork, fresh, shoulder, whole, separable lean only, raw|148|19.6|7.14|0.0|76.0|341
Pork, fresh, shoulder, whole, separable lean only, cooked, roasted|230|25.3|13.5|0.0|75.0|346
Pork, fresh, shoulder, arm picnic, separable lean only, cooked, braised|194|26.8|8.87|0.0|100|382
Pork, fresh, shoulder, arm picnic, separable lean only, cooked, roasted|228|26.7|12.6|0.0|80.0|351
Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, raw|186|17.4|12.4|0.0|61.0|318
Pork, fresh, shoulder, (Boston butt), blade (steaks), separable lean and fat, cooked, braised|267|25.1|17.7|0.0|58.0|305
Pork, fresh, shoulder, blade, boston (steaks), separable lean and fat, cooked, broiled|259|25.6|16.6|0.0|69.0|326
Pork, fresh, shoulder, blade, boston (roasts), separable lean only, cooked, roasted|232|24.2|14.3|0.0|88.0|427
Pork, fresh, spareribs, separable lean and fat, raw|277|15.5|23.4|0.0|81.0|242
Pork, fresh, spareribs, separable lean and fat, cooked, braised|397|29.1|30.3|0.0|93.0|320
Pork, fresh, composite of trimmed retail cuts (leg, loin, and shoulder), separable lean only, cooked|201|27.5|9.21|0.0|55.0|357
Pork, fresh, variety meats and by-products, chitterlings, cooked, simmered|233|12.5|20.3|0.0|18.0|14.0
Pork, fresh, variety meats and by-products, ears, frozen, raw|234|22.4|15.1|0.6|191|55.0
Pork, fresh, variety meats and by-products, ears, frozen, cooked, simmered|166|16.0|10.8|0.2|167|40.0
Pork, fresh, variety meats and by-products, feet, raw|212|23.2|12.6|0.0|132|63.0
Pork, fresh, variety meats and by-products, kidneys, cooked, braised|151|25.4|4.7|0.0|80.0|143
Pork, fresh, variety meats and by-products, leaf fat, raw|857|1.76|94.2|0.0|5.0|31.0
Pork, fresh, variety meats and by-products, liver, raw|134|21.4|3.65|2.47|87.0|273
Pork, fresh, variety meats and by-products, liver, cooked, braised|165|26.0|4.4|3.76|49.0|150
Pork, fresh, variety meats and by-products, lungs, raw|85.0|14.1|2.72|0.0|153|303
Pork, fresh, variety meats and by-products, spleen, raw|100|17.9|2.59|0.0|98.0|396
Pork, fresh, variety meats and by-products, spleen, cooked, braised|149|28.2|3.2|0.0|107|227
Pork, fresh, variety meats and by-products, stomach, raw|159|16.8|10.1|0.0|75.0|140
Pork, fresh, loin, blade (chops), bone-in, separable lean only, cooked, pan-fried|222|26.4|12.1|0.0|88.0|335
Canadian bacon, unprepared|110|20.3|2.62|1.34|751|683
Pork, cured, feet, pickled|140|11.6|10.0|0.01|946|13.0
Pork, cured, ham, boneless, extra lean (approximately 5% fat), roasted|145|20.9|5.53|1.5|1200.0|287
Pork, cured, ham, boneless, regular (approximately 11% fat), roasted|178|22.6|9.02|0.0|1500.0|409
Pork, cured, ham, patties, unheated|315|12.8|28.2|1.69|1090.0|239
Pork, cured, ham, steak, boneless, extra lean, unheated|122|19.6|4.25|0.0|1270.0|325
Pork, cured, ham, whole, separable lean and fat, unheated|246|18.5|18.5|0.06|1280.0|310
Pork, cured, ham, whole, separable lean only, unheated|147|22.3|5.71|0.05|1520.0|371
Pork, cured, separable fat (from ham and arm picnic), unheated|579|5.68|61.4|0.09|505|105
Pork, cured, separable fat (from ham and arm picnic), roasted|591|7.64|61.9|0.0|624|164
Pork, cured, shoulder, arm picnic, separable lean and fat, roasted|280|20.4|21.4|0.0|1070.0|258
Pork, cured, shoulder, arm picnic, separable lean only, roasted|170|24.9|7.04|0.0|1230.0|292
Pork, fresh, variety meats and by-products, tail, cooked, simmered|396|17.0|35.8|0.0|25.0|157
Pork, fresh, loin, center loin (chops), bone-in, separable lean only, cooked, pan-fried|195|29.6|7.66|0.0|99.0|378
Pork, fresh, loin, center rib (chops), bone-in, separable lean only, cooked, pan-fried|211|28.8|9.73|0.0|88.0|335
Pork, fresh, loin, blade (chops), bone-in, separable lean and fat, cooked, pan-fried|256|25.0|16.6|0.0|85.0|318
Pork, cured, ham, extra lean and regular, canned, unheated|144|18.0|7.46|0.0|1280.0|334
Pork, cured, ham, extra lean and regular, canned, roasted|167|20.9|8.43|0.49|1070.0|351
Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, cooked, pan-fried|196|29.4|7.86|0.0|86.0|376
Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw|216|19.0|15.0|0.0|55.0|335
Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean and fat, raw|211|19.9|14.0|0.0|42.0|384
Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, braised|255|26.3|15.8|0.0|40.0|387
Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, broiled|260|27.6|15.8|0.0|62.0|401
Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried|273|25.8|18.0|0.0|50.0|428
Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, pan-fried|224|27.7|11.8|0.0|52.0|454
Pork, fresh, loin, center rib (roasts), boneless, separable lean only, cooked, roasted|214|28.8|10.1|0.0|50.0|363
Pork, fresh, loin, country-style ribs, separable lean and fat, raw|189|19.3|11.8|0.0|63.0|318
Pork, fresh, loin, country-style ribs, separable lean and fat, cooked, braised|273|26.5|17.7|0.0|58.0|288
Pork, fresh, loin, country-style ribs, separable lean and fat, bone-in, cooked, roasted|359|21.8|29.5|0.0|52.0|322
Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised|171|28.4|5.47|0.0|56.0|411
Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, broiled|170|28.2|5.53|0.0|65.0|420
Pork, fresh, loin, sirloin (roasts), boneless, separable lean and fat, cooked, roasted|192|29.6|7.32|0.0|66.0|398
Pork, fresh, loin, sirloin (chops or roasts), boneless, separable lean only, raw|121|22.8|2.59|0.0|63.0|354
Pork, fresh, ground, raw|263|16.9|21.2|0.0|56.0|287
Pork, fresh, ground, cooked|297|25.7|20.8|0.0|73.0|362
Pork, fresh, loin, tenderloin, separable lean and fat, cooked, broiled|201|29.9|8.11|0.0|64.0|444
Pork, fresh, loin, tenderloin, separable lean and fat, cooked, roasted|147|26.0|3.96|0.0|57.0|419
Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, cooked|235|26.1|13.7|0.0|55.0|345
Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, raw|144|21.2|5.88|0.0|54.0|384
Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean only, cooked|211|29.5|9.44|0.0|57.0|377
HORMEL, Cure 81 Ham|106|18.4|3.59|0.21|1040.0|319
HORMEL ALWAYS TENDER, Pork Tenderloin, Teriyaki-Flavored|119|18.2|3.07|4.63|413|536
HORMEL Canadian Style Bacon|122|16.9|4.94|1.87|1020.0|279
Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, pan-broiled|169|29.0|5.0|0.0|209|517
Pork, fresh, loin, top loin (chops), boneless, separable lean and fat, with added solution, cooked, pan-broiled|190|28.4|7.66|0.0|205|512
Pork, cured, bacon, cooked, baked|548|35.7|43.3|1.35|2190.0|539
Pork, cured, ham -- water added, rump, bone-in, separable lean only, heated, roasted|121|21.4|3.56|0.87|1150.0|250
Pork, cured, ham -- water added, rump, bone-in, separable lean only, unheated|95.0|15.4|3.48|0.67|1170.0|205
Pork, cured, ham -- water added, shank, bone-in, separable lean only, heated, roasted|128|20.9|4.43|1.2|1060.0|241
Pork, cured, ham -- water added, slice, bone-in, separable lean only, heated, pan-broil|131|22.0|4.3|1.48|1370.0|289
Pork, cured, ham with natural juices, rump, bone-in, separable lean only, heated, roasted|137|24.1|4.25|0.48|861|511
Pork, cured, ham with natural juices, shank, bone-in, separable lean only, heated, roasted|145|25.0|4.97|0.34|820|458
Pillsbury Grands, Buttermilk Biscuits, refrigerated dough|293|6.16|11.3|42.4|1070.0|0
Heinz, Weight Watcher, Chocolate Eclair, frozen|241|4.4|6.9|40.3|300|0
Interstate Brands Corp, Wonder Hamburger Rolls|273|8.07|4.15|50.8|488|0
Nabisco, Nabisco Snackwell's Fat Free Devil's Food Cookie Cakes|305|5.0|1.09|74.2|174|111
Crackers, cheese, sandwich-type with cheese filling|490|8.92|24.4|58.8|878|295
Pancakes, plain, frozen, ready-to-heat, microwave (includes buttermilk)|239|5.88|4.73|43.3|566|122
Toaster Pastries, fruit, frosted (include apples, blueberry, cherry, strawberry)|385|4.01|9.02|71.8|311|86.0
Toaster pastries, fruit, toasted (include apple, blueberry, cherry, strawberry)|409|4.7|11.0|72.7|354|81.0
Muffin, blueberry, commercially prepared, low-fat|255|4.23|4.22|50.0|413|96.0
Pie crust, refrigerated, regular, baked|506|3.41|28.7|58.5|472|83.0
Pie crust, deep dish, frozen, baked, made with enriched flour|521|6.1|31.8|52.5|393|103
Pie crust, refrigerated, regular, unbaked|445|2.97|25.5|51.1|409|73.0
Crackers, whole-wheat, reduced fat|416|11.3|7.59|75.5|745|373
Crackers, wheat, reduced fat|444|9.34|13.4|71.5|776|210
Bread, pan dulce, sweet yeast bread|367|9.42|11.6|56.4|228|103
Keikitos (muffins), Latino bakery item|467|6.81|25.2|53.2|515|90.0
Cake, pound, Bimbo Bakeries USA, Panque Casero, home baked style|418|6.62|21.7|48.9|357|101
Pan Dulce, La Ricura, Salpora de Arroz con Azucar, cookie-like, contains wheat flour and rice flour|445|8.81|16.1|66.3|445|94.0
Garlic bread, frozen|350|8.36|16.6|41.7|544|103
Cinnamon buns, frosted (includes honey buns)|452|4.45|26.6|48.6|305|102
Crackers, cheese, reduced fat|418|10.0|11.7|68.2|1170.0|141
Crackers, saltines, whole wheat (includes multi-grain)|398|7.14|10.7|68.2|1210.0|221
Bread, potato|266|12.5|3.13|47.1|375|718
Bread, cheese|408|10.4|20.8|44.8|750|84.0
Focaccia, Italian flatbread, plain|249|8.77|7.89|35.8|561|114
SCHIFF,TIGER'S MILK BAR|387|16.8|14.3|56.5|168|294
Candies, TOBLERONE, milk chocolate with honey and almond nougat|489|5.71|28.6|61.2|54.0|260
Snacks, corn-based, extruded, onion-flavor|499|7.7|22.6|65.1|950|143
Snacks, corn-based, extruded, puffs or twists, cheese-flavor|567|5.46|36.5|54.5|928|180
Snacks, KRAFT, CORNNUTS, plain|446|8.5|15.6|71.9|564|278
Snacks, crisped rice bar, chocolate chip|404|5.1|13.5|73.0|278|168
Snacks, granola bars, hard, chocolate chip|438|7.3|16.3|72.1|344|251
Fruit syrup|341|0.0|0.0|85.1|0.0|7.0
Snacks, granola bars, soft, uncoated, plain|443|7.4|17.2|67.3|278|325
Snacks, granola bars, soft, uncoated, peanut butter|426|10.5|15.8|64.4|409|291
Topping, SMUCKER'S MAGIC SHELL|609|2.94|44.1|50.1|29.0|73.0
Syrup, fruit flavored|261|0.0|0.02|65.1|0.0|1.0
Snacks, oriental mix, rice-based|506|17.3|25.6|51.6|413|328
Snacks, popcorn, air-popped|387|12.9|4.54|77.8|8.0|329
Snacks, popcorn, cheese-flavor|526|9.3|33.2|51.6|889|261
Snacks, pork skins, plain|544|61.3|31.3|0.0|1820.0|127
Snacks, potato chips, barbecue-flavor|487|6.51|31.1|55.9|545|1190.0
Snacks, potato chips, sour-cream-and-onion-flavor|531|8.1|33.9|51.5|549|1330.0
Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel|463|9.85|16.9|66.5|1120.0|130
Snacks, pretzels, hard, whole-wheat including both salted and unsalted|362|11.1|2.6|81.3|203|430
Snacks, rice cracker brown rice, plain|387|8.2|2.8|81.5|166|290
Snacks, rice cakes, brown rice, buckwheat|380|9.0|3.5|80.1|116|299
Snacks, trail mix, tropical|442|6.3|17.1|65.6|95.0|709
Snacks, trail mix, regular, with chocolate chips, salted nuts and seeds|484|14.2|31.9|44.9|121|648
Snacks, tortilla chips, taco-flavor|480|7.9|24.2|63.1|787|217
Candies, TOOTSIE ROLL, chocolate-flavor roll|387|1.59|3.31|87.7|44.0|116
Candies, butterscotch|391|0.03|3.3|90.4|391|3.0
Candies, carob, unsweetened|540|8.15|31.4|56.3|107|633
Candies, caramels|382|4.6|8.1|77.0|245|214
Candies, CARAMELLO Candy Bar|462|6.19|21.2|63.8|122|341
Candies, semisweet chocolate|480|4.2|30.0|63.9|11.0|365
Candies, sweet chocolate|507|3.9|34.2|60.4|16.0|290
Candies, sweet chocolate coated fondant|366|2.2|9.3|80.4|26.0|168
Candies, HERSHEY'S GOLDEN ALMOND SOLITAIRES|569|12.0|37.1|46.8|52.0|0
Candies, confectioner's coating, butterscotch|539|2.2|29.0|67.1|89.0|64.0
Ice creams, french vanilla, soft-serve|222|4.1|13.0|22.2|61.0|177
Candies, YORK Peppermint Pattie|384|2.19|7.17|81.0|28.0|111
Candies, TWIZZLERS NIBS CHERRY BITS|347|2.3|2.64|79.4|195|37.0
Candies, SYMPHONY Milk Chocolate Bar|531|8.51|30.6|58.0|101|438
Candies, 5TH AVENUE Candy Bar|482|8.78|24.0|62.7|225|347
Candies, fondant, prepared-from-recipe|373|0.0|0.02|93.2|11.0|4.0
Candies, fudge, chocolate, prepared-from-recipe|410|2.39|10.4|76.7|45.0|134
Candies, fudge, chocolate, with nuts, prepared-from-recipe|460|4.38|18.9|68.2|39.0|183
Candies, gumdrops, starch jelly pieces|396|0.0|0.0|98.9|44.0|5.0
Candies, hard|394|0.0|0.2|98.0|38.0|5.0
Candies, jellybeans|375|0.0|0.05|93.6|50.0|37.0
Candies, KIT KAT Wafer Bar|518|6.51|26.0|64.6|54.0|231
Candies, KRACKEL Chocolate Bar|523|6.62|26.6|64.3|196|325
Candies, MARS SNACKFOOD US, MARS Almond Bar|467|8.1|23.0|62.7|170|325
Candies, marshmallows|318|1.8|0.2|81.3|80.0|5.0
Candies, halavah, plain|469|12.5|21.5|60.5|195|187
Candies, NESTLE, OH HENRY! Bar|462|7.7|23.0|65.5|193|259
Puddings, chocolate, dry mix, instant, prepared with 2% milk|105|3.15|1.92|18.9|284|168
Baking chocolate, mexican, squares|426|3.64|15.6|77.4|3.0|397
Chocolate-flavored hazelnut spread|539|5.41|29.7|62.4|41.0|407
Candies, milk chocolate coated peanuts|519|13.1|33.5|49.7|41.0|502
Glutino, Gluten Free Wafers, Lemon Flavored|515|0.0|24.2|74.4|111|36.0
Glutino, Gluten Free Wafers, Milk Chocolate|541|4.06|30.4|62.8|122|340
Mary's Gone Crackers, Original Crackers, Organic Gluten Free|446|12.1|15.6|64.3|587|477
Pepperidge Farm, Goldfish, Baked Snack Crackers, Cheddar|457|11.7|16.1|66.2|874|199
Pepperidge Farm, Goldfish, Baked Snack Crackers, Explosive Pizza|458|9.56|16.8|67.2|868|296
Sage Valley, Gluten Free Vanilla Sandwich Cookies|499|3.13|22.2|71.9|212|144
Schar, Gluten-Free, Classic White Rolls|239|3.34|2.65|50.5|593|76.0
Schar, Gluten-Free, Wheat-Free, Classic White Bread|240|3.81|4.47|46.1|441|66.0
Udi's, Gluten Free, Classic French Dinner Rolls|310|7.99|6.4|55.1|707|161
Van's, Gluten Free, Totally Original Waffles|248|2.99|8.22|40.5|508|121
Van's, The Perfect 10, Crispy Six Whole Grain + Four Seed Baked Crackers, Gluten Free|471|7.63|18.9|67.6|730|255
Bread, multi-grain (includes whole-grain)|265|13.4|4.23|43.3|381|230
Cookies, animal crackers (includes arrowroot, tea biscuits)|446|6.9|13.8|74.1|335|100
Sweet Potatoes, french fried, crosscut, frozen, unprepared|209|1.7|11.1|25.5|214|244
Sweet Potato puffs, frozen, unprepared|161|1.36|3.58|30.7|250|248
Mouse nuts, roots (Alaska Native)|81.0|3.9|0.1|16.1|00
Mouse nuts, seedlings (Alaska Native)|104|7.3|1.1|16.3|00
Octopus (Alaska Native)|56.0|12.3|0.8|0.0|00
Seal, bearded (Oogruk), meat, dried (Alaska Native)|351|82.6|2.3|0.0|00
Fish, pike, northern, liver (Alaska Native)|156|16.6|8.0|4.3|00
Rhubarb, wild, leaves (Alaska Native)|61.0|4.2|0.5|9.9|00
Fish, salmon, tipnuk, fermented (Alaska Native)|159|15.9|10.6|0.0|00
Fish, salmon, king, chinook, kippered, canned (Alaska Native)|266|30.7|15.9|0.0|00
Seal, ringed, meat (Alaska Native)|142|28.4|3.2|0.0|110|0
Seal, ringed, liver (Alaska Native)|116|18.6|3.3|2.9|00
Soup, fish, homemade (Alaska Native)|72.0|7.4|2.2|5.6|30.0|128
Sourdock, young leaves (Alaska Native)|42.0|2.3|0.7|6.5|00
Walrus, meat, raw (Alaska Native)|199|19.2|13.6|0.0|00
Walrus, meat and subcutaneous fat raw (Alaska Native)|282|16.3|24.1|0.0|00
Walrus, liver, raw (Alaska Native)|125|21.0|3.0|3.5|00
Oil, walrus (Alaska Native)|900|0.0|100|0.0|00
Fish, whitefish, mixed species, raw (Alaska Native)|131|18.9|6.1|0.0|51.0|317
Fish, whitefish, broad, head, eyes, cheeks and soft bones (Alaska Native)|107|18.6|3.6|0.0|00
Willow, leaves in oil (Alaska Native)|592|2.6|61.0|8.1|00
Willow, young leaves, chopped (Alaska Native)|122|6.1|1.6|20.7|00
Corn, white, steamed (Navajo)|386|9.72|5.18|75.2|4.0|532
Cornmeal, white (Navajo)|398|11.0|5.04|77.1|4.0|443
Cornmeal, yellow (Navajo)|384|9.85|5.88|72.9|4.0|322
Squash, Indian, raw (Navajo)|26.0|0.52|0.2|5.64|20.0|205
Tortilla, includes plain and from mutton sandwich (Navajo)|237|7.28|0.95|49.9|482|105
Stew, dumpling with mutton (Navajo)|101|8.71|3.78|8.03|46.0|82.0
Stew, hominy with mutton (Navajo)|83.0|6.71|2.06|9.38|45.0|118
Stew, mutton, corn, squash (Navajo)|103|8.62|4.34|7.27|49.0|199
Fish, salmon, sockeye (red), raw (Alaska Native)|153|21.9|7.28|0.0|60.0|360
Fish, Salmon, Chum, raw (Alaska Native)|116|20.7|3.67|0.0|59.0|370
Fish, salmon, king (chinook), raw (Alaska Native)|187|20.2|11.7|0.0|48.0|370
Salmonberries, raw (Alaska Native)|47.0|0.85|0.33|10.0|14.0|110
Caribou, shoulder meat, dried (Alaska Native)|271|59.4|3.67|0.0|950|810
Caribou, hind quarter meat, raw (Alaska Native)|122|22.6|3.37|0.0|52.0|320
Seal, bearded (Oogruk), meat, dried, in oil (Alaska Native)|367|35.3|25.1|0.0|120|400
Fish, whitefish, dried (Alaska Native)|371|62.4|13.4|0.0|200|1080.0
Seal, bearded (Oogruk), meat, low quadrant, raw (Alaska Native)|186|23.6|10.2|0.0|57.0|210
Fish, salmon, chum, dried (Alaska Native)|378|62.1|14.4|0.0|190|910
Elk, free range, ground, cooked patties (Shoshone Bannock)|143|29.4|2.8|0.0|56.0|379
Elk, free range, ground, raw (Shoshone Bannock)|97.0|20.1|1.8|0.0|49.0|328
Elk, free range, roast, eye of round, cooked (Shoshone Bannock)|148|30.6|2.85|0.0|50.0|369
Chokecherries, raw, pitted (Shoshone Bannock)|156|2.89|0.98|33.9|2.0|309
Steelhead trout, dried, flesh (Shoshone Bannock)|382|77.3|8.06|0.0|2850.0|1720.0
Steelhead trout, boiled, canned (Alaska Native)|159|21.1|8.26|0.0|118|365
Acorn stew (Apache)|95.0|6.81|3.47|9.22|130|110
Restaurant, Italian, chicken parmesan without pasta|204|16.2|10.6|10.9|536|293
Restaurant, Latino, arroz con leche (rice pudding)|146|3.2|3.69|24.9|106|142
Restaurant, Latino, Arroz con frijoles negros (rice and black beans)|151|4.64|3.85|24.4|420|224
Restaurant, Latino, Arroz con habichuelas colorados (Rice And Red Beans)|142|3.96|3.46|23.7|370|194
Restaurant, Latino, Arroz con grandules (rice and pigeonpeas)|182|3.5|4.98|30.8|583|84.0
Restaurant, Latino, tamale, pork|174|7.35|9.04|15.8|473|152
Restaurant, Latino, black bean soup|103|5.1|2.57|14.8|311|340
Restaurant, Latino, tripe soup|74.0|8.61|2.58|4.07|411|81.0
Restaurant, Latino, arepa (unleavened cornmeal bread)|219|5.48|5.38|37.1|270|88.0
Restaurant, Latino, bunuelos (fried yeast bread)|462|8.02|26.2|48.6|418|104
Restaurant, Chinese, beef and vegetables|105|7.08|5.3|7.29|409|204
CRACKER BARREL, chicken tenderloin platter, fried, from kid's menu|294|18.7|15.4|20.2|871|330
CRACKER BARREL, country fried shrimp platter|287|12.6|16.8|21.4|1050.0|86.0
CRACKER BARREL, farm raised catfish platter|266|22.9|17.0|5.31|414|434
DENNY'S, mozzarella cheese sticks|324|13.6|17.9|27.2|1010.0|121
DENNY'S, golden fried shrimp|319|13.9|20.0|20.9|1400.0|128
DENNY'S, macaroni & cheese, from kid's menu|150|5.19|4.92|21.2|300|165
DENNY'S, chicken nuggets, star shaped, from kid's menu|377|16.3|28.6|13.6|644|244
Restaurant, Chinese, shrimp and vegetables|78.0|5.9|4.05|4.52|375|192
Restaurant, Chinese, sweet and sour chicken|250|10.1|12.6|23.9|246|158
Restaurant, Chinese, sweet and sour pork|270|8.91|15.7|23.3|304|152
Restaurant, Chinese, chicken chow mein|85.0|6.76|2.8|8.29|311|124
Restaurant, Chinese, vegetable chow mein, without meat or noodles|43.0|1.34|1.68|5.74|344|136
OLIVE GARDEN, spaghetti with meat sauce|121|5.8|3.28|17.2|209|164
CARRABBA'S ITALIAN GRILL, spaghetti with meat sauce|122|5.87|3.92|15.7|270|187
Restaurant, Chinese, sesame chicken|293|14.3|14.2|26.9|482|204
Syrups, grenadine|268|0.0|0.0|66.9|27.0|28.0
Imitation cheese, american or cheddar, low cholesterol|390|25.0|32.0|1.0|670|55.0
Babyfood, banana juice with low fat yogurt|86.0|2.5|0.8|17.5|37.0|160
Babyfood, mixed fruit juice with low fat yogurt|74.0|2.4|0.8|14.7|36.0|137
Ham, turkey, sliced, extra lean, prepackaged or deli|134|19.6|5.8|0.93|1040.0|299
Salad dressing, peppercorn dressing, commercial, regular|564|1.2|61.4|3.5|1100.0|176
Mayonnaise, reduced-calorie or diet, cholesterol-free|333|0.9|33.3|6.7|733|67.0
Granola bar, soft, milk chocolate coated, peanut butter|536|9.6|31.2|54.1|193|339
Salad dressing, italian dressing, reduced calorie|200|0.3|20.0|6.7|1070.0|33.0
Cream substitute, liquid, light|71.0|0.8|3.5|9.1|60.0|177
Cheese, monterey, low fat|313|28.2|21.6|0.7|781|81.0
Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free|107|1.4|2.7|20.0|897|133
Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, cholesterol-free|140|1.0|8.0|16.0|932|49.0
Bologna, beef, low fat|204|11.8|14.8|5.2|821|147
Candies, MARS SNACKFOOD US, TWIX chocolate fudge cookie bars|553|7.3|33.3|56.0|266|309
Frozen yogurts, chocolate, nonfat milk, sweetened without sugar|107|4.4|0.8|19.7|81.0|339
